date,Durchfall,Angst,Rachenschmerzen,Fieber,Entzündung,Muskelschmerzen,Schock,trockener Husten,Sputum,Husten,Kopfschmerzen,Erbrechen,Übelkeit,Lymphopenie,Pneumonie,respiratorische Insuffizienz,Dyspnoe,Hypoxämie,Müdigkeit,Ausfluss,ensemble_trend,harmonic_p,Holm_pval(alpha=0.05),up/down trend
2022-01-25,-1,1,0,0,-1,0,1,1,-1,1,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,3.232457762773247e-16,8.339741027954978e-14,-1
2022-01-26,-1,1,0,0,-1,0,1,1,-1,1,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,6.76098023885481e-16,1.6564401585194285e-13,-1
2022-01-27,-1,1,0,0,-1,-1,1,1,-1,1,-1,1,1,-1,-1,0,0,-1,1,-1,-1,2.489302965041506e-16,6.546866798059161e-14,-1
2022-01-28,-1,1,0,0,-1,-1,1,1,-1,1,-1,1,1,-1,-1,0,0,-1,1,-1,-1,6.040794391975312e-17,1.8484830839444454e-14,-1
2022-01-29,-1,1,0,0,-1,-1,1,1,-1,1,-1,1,1,-1,-1,0,0,-1,1,-1,-1,1.0829684396534052e-17,3.920345751545327e-15,-1
2022-01-30,-1,1,0,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1.860558366976919e-18,8.0359931464017915e-16,-1
2022-01-31,-1,1,0,-1,-1,-1,1,1,-1,1,-1,0,1,-1,-1,0,-1,-1,1,-1,-1,2.3414592892107827e-19,1.2035100746543422e-16,-1
2022-02-01,-1,1,0,-1,-1,-1,1,1,-1,1,-1,0,1,-1,-1,1,-1,-1,1,-1,-1,2.811957281716062e-20,1.6646787107759085e-17,-1
2022-02-02,-1,1,0,-1,-1,-1,0,1,-1,1,-1,0,1,-1,-1,1,-1,-1,1,-1,-1,3.440456478891909e-21,2.2729662215486307e-18,-1
2022-02-03,-1,1,1,-1,-1,-1,0,1,-1,1,-1,0,1,-1,-1,1,-1,-1,1,-1,-1,4.300014209681408e-22,3.0272100036157114e-19,-1
2022-02-04,-1,1,1,-1,-1,-1,0,1,-1,1,-1,0,1,-1,-1,1,-1,-1,1,-1,-1,4.8142889829784365e-23,3.562573847404043e-20,-1
2022-02-05,-1,1,1,-1,-1,-1,0,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,4.106317509993985e-24,3.1782897527353443e-21,-1
2022-02-06,-1,0,1,-1,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,1,-1,-1,1,-1,-1,1.5809718547460856e-25,1.275844286780091e-22,-1
2022-02-07,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,2.970828688045955e-27,2.471729468454235e-24,-1
2022-02-08,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,9.547599646460731e-29,8.039078902319935e-26,-1
2022-02-09,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,2.933771669814937e-28,2.467301974314362e-25,-1
2022-02-10,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,9.721819525249477e-27,8.02050110833082e-24,-1
2022-02-11,-1,0,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.7297197499099547e-25,1.3941541184274234e-22,-1
2022-02-12,-1,-1,1,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.1685970559050367e-24,9.185172859413587e-22,-1
2022-02-13,-1,-1,1,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,5.192745527883733e-24,4.008799547526242e-21,-1
2022-02-14,-1,-1,1,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,3.062309681776754e-23,2.3028568806961192e-20,-1
2022-02-15,-1,-1,1,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,3.3103082778907595e-22,2.3436982607466577e-19,-1
2022-02-16,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,8.40679338795209e-21,5.3215002145736735e-18,-1
2022-02-17,-1,-1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,-1,-1,-1,-1,-1,2.9909539142478037e-19,1.5014588649523976e-16,-1
2022-02-18,-1,-1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,0,-1,-1,-1,-1,4.1195023454011536e-18,1.664278947542066e-15,-1
2022-02-19,-1,-1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,0,-1,-1,-1,-1,1.634619142772852e-16,4.544241216908529e-14,-1
2022-02-20,0,-1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,0,-1,-1,-1,-1,9.505014676147024e-15,1.8059527884679346e-12,-1
2022-02-21,0,-1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,0,-1,-1,-1,-1,1.7078128834418304e-13,2.3226255214808895e-11,-1
2022-02-22,0,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,0,-1,0,-1,-1,7.480584465359817e-14,1.0996459164078931e-11,-1
2022-02-23,0,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,-1,3.2141761180284264e-15,6.974762176121685e-13,-1
2022-02-24,0,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,-1,3.2723310656730266e-17,1.0504182720810415e-14,-1
2022-02-25,1,-1,0,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,-1,3.0338999714959083e-19,1.51998388571945e-16,-1
2022-02-26,1,-1,0,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,-1,1.9862557676505672e-21,1.3347638758611812e-18,-1
2022-02-27,1,-1,0,1,0,-1,-1,-1,0,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1.8849464480540559e-13,2.482522297218968e-11,1
2022-02-28,1,-1,0,1,0,-1,-1,-1,0,1,0,1,-1,-1,1,1,1,-1,1,-1,0,100.0,1.0,0
2022-03-01,1,-1,0,1,0,-1,-1,-1,0,1,0,1,-1,-1,1,0,1,-1,1,-1,-1,3.190850597339269e-17,1.0306447429405839e-14,-1
2022-03-02,1,-1,0,1,0,-1,-1,-1,0,1,0,1,-1,-1,1,0,1,-1,1,-1,-1,3.460491167723879e-15,7.370846187251862e-13,-1
2022-03-03,1,-1,0,1,0,-1,-1,-1,0,1,0,1,-1,-1,1,0,1,-1,1,-1,-1,1.4143401640331558e-14,2.559955696900012e-12,-1
2022-03-04,1,-1,0,1,1,0,-1,-1,1,1,0,1,-1,-1,1,0,1,-1,1,0,1,9.2399571948548e-21,5.77497324678425e-18,1
2022-03-05,1,-1,0,1,1,0,-1,-1,1,1,-1,1,0,-1,1,0,1,-1,1,0,1,7.633092699225687e-21,4.862280049406763e-18,1
2022-03-06,1,-1,0,1,1,0,-1,-1,1,1,-1,1,0,-1,1,-1,1,-1,1,0,1,1.2087305531149503e-18,5.439287489017276e-16,1
2022-03-07,1,-1,0,1,1,0,-1,-1,1,1,-1,1,0,-1,1,-1,1,-1,1,0,1,1.2376437221444785e-16,3.539661045333209e-14,1
2022-03-08,1,-1,1,1,1,0,-1,-1,1,1,-1,1,0,-1,1,-1,1,-1,1,0,1,3.9831763055867635e-15,8.364670241732203e-13,1
2022-03-09,1,0,1,1,1,1,-1,-1,1,1,-1,1,0,-1,1,-1,1,-1,1,1,1,8.989509791747243e-15,1.7288349114930894e-12,1
2022-03-10,1,0,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,8.473048718551059e-17,2.5164954694096646e-14,1
2022-03-11,1,0,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,2.581134122737772e-19,1.313797268473526e-16,1
2022-03-12,1,0,1,1,1,1,-1,-1,1,1,-1,1,1,-1,0,-1,1,-1,1,1,1,3.566823562950719e-21,2.3434030808586224e-18,1
2022-03-13,1,0,1,1,1,1,-1,-1,1,1,-1,1,1,-1,0,-1,1,-1,1,1,1,1.4921263479669878e-20,9.146734513037635e-18,1
2022-03-14,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,0,-1,1,-1,1,1,1,9.081423368011028e-18,3.354905939194754e-15,1
2022-03-15,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,0,-1,1,-1,1,1,1,7.950785287421891e-16,1.9240900395560976e-13,1
2022-03-16,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1.5003145464470992e-15,3.390710874970444e-13,1
2022-03-17,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1.5799507972598967e-14,2.828111927095215e-12,1
2022-03-18,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1.3709138966408085e-15,3.111974545374635e-13,1
2022-03-19,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,2.6408220509336324e-18,1.1170677275449265e-15,1
2022-03-20,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,3.61288318127805e-20,2.1135366610476593e-17,1
2022-03-21,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,3.641769877282603e-20,2.1267936083330402e-17,1
2022-03-22,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,6.57101539851777e-20,3.699481669365504e-17,1
2022-03-23,1,1,0,1,1,1,-1,-1,1,0,-1,1,1,-1,-1,-1,1,-1,1,1,1,5.654864865026108e-20,3.2232729730648815e-17,1
2022-03-24,1,1,0,0,1,1,-1,-1,1,0,-1,1,1,-1,-1,-1,1,-1,1,1,1,2.716045848628032e-19,1.3797512911030402e-16,1
2022-03-25,1,1,0,0,1,1,-1,-1,1,0,-1,1,1,-1,-1,-1,1,-1,1,1,1,5.532178882578892e-17,1.7149754535994566e-14,1
2022-03-26,1,1,0,0,1,1,-1,-1,1,0,-1,1,1,-1,-1,-1,1,-1,1,1,1,2.0513469838272366e-15,4.533476834258193e-13,1
2022-03-27,1,1,0,0,1,1,-1,-1,1,0,-1,1,1,-1,-1,-1,1,-1,1,1,1,9.69842652872994e-16,2.298527087308996e-13,1
2022-03-28,1,1,0,0,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,5.775489258149346e-17,1.773075202251849e-14,1
2022-03-29,1,1,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,2.8545690552619878e-18,1.1903552960442488e-15,1
2022-03-30,1,1,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1.316665151921477e-18,5.837800888331494e-16,1
2022-03-31,1,1,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,2.17285228316347e-19,1.127710334961841e-16,1
2022-04-01,1,1,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1.2656328938167513e-17,4.518309430925802e-15,1
2022-04-02,1,1,0,-1,1,0,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,0,100.0,1.0,0
2022-04-03,1,1,0,-1,1,0,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,0,100.0,1.0,0
2022-04-04,1,1,-1,-1,1,0,-1,-1,1,0,-1,1,1,-1,-1,-1,1,-1,1,1,0,100.0,1.0,0
2022-04-05,1,1,-1,-1,1,0,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,1,1,-1,3.78488510918038e-25,3.027908087344304e-22,-1
2022-04-06,1,1,-1,-1,1,0,-1,-1,1,0,-1,0,0,-1,-1,0,1,-1,1,1,-1,7.514369162206099e-26,6.101667759711353e-23,-1
2022-04-07,1,1,-1,-1,1,-1,-1,-1,1,0,-1,0,0,-1,-1,0,1,-1,1,1,-1,6.123518881423886e-26,4.984544369479043e-23,-1
2022-04-08,1,1,-1,-1,1,-1,-1,-1,1,0,-1,0,0,-1,-1,0,1,-1,1,1,-1,1.1111190227581509e-25,8.977841703885859e-23,-1
2022-04-09,1,1,-1,-1,1,-1,-1,-1,0,1,-1,0,0,-1,-1,0,1,-1,1,1,-1,2.4877417612325706e-25,1.997656634269754e-22,-1
2022-04-10,1,1,-1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,-1,0,1,0,1,0,-1,3.9198431608493738e-25,3.1319546855186497e-22,-1
2022-04-11,1,1,-1,-1,1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,0,1,0,-1,3.2502673660351768e-25,2.6034641601941765e-22,-1
2022-04-12,1,1,-1,-1,1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,0,1,0,-1,8.488007819975503e-26,6.883774342000134e-23,-1
2022-04-13,1,1,-1,-1,1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,0,1,0,-1,7.532060574665135e-27,6.2214820346734016e-24,-1
2022-04-14,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,0,-1,9.851937565709374e-28,8.246071742498746e-25,-1
2022-04-15,1,1,-1,-1,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,3.2058892824680806e-27,2.660888104448507e-24,-1
2022-04-16,1,1,-1,-1,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,7.297928719530012e-26,5.9332160489779e-23,-1
2022-04-17,1,1,-1,-1,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,8.476312623028485e-25,6.704763284815531e-22,-1
2022-04-18,1,1,-1,-1,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,2.976907838040869e-24,2.3249650215099187e-21,-1
2022-04-19,1,1,-1,-1,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,2.9800993970398552e-24,2.3249650215099187e-21,-1
2022-04-20,1,1,-1,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,8.099453061275463e-25,6.414766824530167e-22,-1
2022-04-21,1,1,-1,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,5.926233739942972e-26,4.8298804980535226e-23,-1
2022-04-22,1,1,-1,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,2.7700123351682303e-27,2.3074202751951358e-24,-1
2022-04-23,1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,2.2413946584179907e-27,1.869323145120604e-24,-1
2022-04-24,1,0,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,5.140742833623327e-26,4.1948461522366346e-23,-1
2022-04-25,1,0,-1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1.0804654675692794e-24,8.51440317115215e-22,-1
2022-04-26,1,0,0,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,9.809341749521997e-24,7.533574463632894e-21,-1
2022-04-27,1,0,0,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,-1,0,-1,1,1,-1,-1,4.6872994269108464e-23,3.482663474194759e-20,-1
2022-04-28,1,-1,0,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1.6804904384269914e-22,1.2149945869827147e-19,-1
2022-04-29,1,-1,0,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,0,-1,1,1,-1,-1,4.707080808326067e-22,3.290249485019921e-19,-1
2022-04-30,1,-1,0,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1.3206478608512233e-21,9.006818411005343e-19,-1
2022-05-01,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,1,1,-1,-1,3.999969690900234e-21,2.6079802384669525e-18,-1
2022-05-02,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1.4844889068444604e-20,9.114761888024987e-18,-1
2022-05-03,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,5.4087744556092235e-20,3.099227763064085e-17,-1
2022-05-04,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1.5031023022711988e-19,8.101721409241762e-17,-1
2022-05-05,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,6.525020144072818e-20,3.68011136125707e-17,-1
2022-05-06,1,-1,1,0,-1,-1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,5.059189486961897e-19,2.45370690117652e-16,-1
2022-05-07,1,-1,1,0,-1,-1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,4.723556285755768e-18,1.879975401730796e-15,-1
2022-05-08,1,-1,1,0,-1,-1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,1.494708519647117e-17,5.306215244747265e-15,-1
2022-05-09,1,-1,1,0,-1,-1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,1.973865777065861e-17,6.730882299794586e-15,-1
2022-05-10,1,-1,1,0,-1,-1,1,1,1,1,-1,-1,1,-1,0,-1,-1,1,1,-1,0,100.0,1.0,0
2022-05-11,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,0,-1,-1,1,1,-1,1,1.223989663040053e-21,8.372089295193963e-19,1
2022-05-12,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,0,-1,-1,1,1,-1,1,3.4516557246157644e-21,2.274641122521789e-18,1
2022-05-13,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,0,-1,-1,1,1,-1,1,2.7262179168555266e-20,1.619373442612183e-17,1
2022-05-14,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,3.4281743319157504e-19,1.700374468630212e-16,1
2022-05-15,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,3.637369027811485e-18,1.4876839323748971e-15,1
2022-05-16,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,2.7422369663143872e-17,9.021959619174334e-15,1
2022-05-17,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,2.848344375440853e-17,9.28560266393718e-15,1
2022-05-18,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,7.096807749727161e-17,2.1361391326678754e-14,1
2022-05-19,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,5.918365916000296e-18,2.296325975408115e-15,1
2022-05-20,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,4.0778039879907475e-20,2.3651263130346336e-17,1
2022-05-21,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,1,1,1,2.3068654047912146e-20,1.3818123774699376e-17,1
2022-05-22,1,0,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,1,1,1,3.6931159429245267e-19,1.809626812033018e-16,1
2022-05-23,1,0,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,1,1,1,2.6937479860232824e-18,1.1367616501018252e-15,1
2022-05-24,1,0,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,0,-1,1,1,1,1,5.9296750495180486e-18,2.296325975408115e-15,1
2022-05-25,1,0,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,0,-1,1,1,1,1,5.693098598229926e-18,2.2289611064296933e-15,1
2022-05-26,1,0,0,1,-1,1,1,1,1,1,-1,0,1,-1,1,0,-1,1,1,1,1,3.3224695248873564e-18,1.3688574442535908e-15,1
2022-05-27,1,0,0,1,-1,1,1,1,1,1,-1,0,1,-1,1,1,-1,1,1,1,1,2.2624883713500925e-18,9.638200461951394e-16,1
2022-05-28,1,1,0,1,-1,1,1,1,1,1,-1,0,1,-1,1,1,-1,1,1,1,1,1.9116796254430538e-18,8.220222389405131e-16,1
2022-05-29,1,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,5.851587998689959e-21,3.745016319161574e-18,1
2022-05-30,1,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,4.7846601817597366e-27,3.966483290678822e-24,1
2022-05-31,1,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,2.1108306179425408e-27,1.7625435659820217e-24,1
2022-06-01,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,3.112294666649324e-28,2.6143275199854324e-25,1
2022-06-02,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,7.973560519486783e-29,6.721711517927358e-26,1
2022-06-03,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.958556464744594e-30,1.6726072208918835e-27,1
2022-06-04,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,2.1511418680834843e-31,1.8499820065517966e-28,1
2022-06-05,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,2.601740421002144e-30,2.2192845791148287e-27,1
2022-06-06,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.6408747620130387e-30,1.402947921521148e-27,1
2022-06-07,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.8601759104275717e-29,1.5792893479530085e-26,1
2022-06-08,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,5.560510720055901e-29,4.698631558447237e-26,1
2022-06-09,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,3.353469385091124e-29,2.840388569172182e-26,1
2022-06-10,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,4.579508668768547e-30,3.901741385790802e-27,1
2022-06-11,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.5916324803985248e-31,1.3703955656231298e-28,1
2022-06-12,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.7929926743748026e-33,1.54555968531108e-30,1
2022-06-13,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.2723244590748874e-36,1.0992883326407027e-33,1
2022-06-14,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,5.769624903295557e-38,4.990725541350656e-35,1
2022-06-15,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,0,1,2.919119173059689e-36,2.5191998463505114e-33,1
